Humidity,Temperature,UnixTime,Hour,Minute,Humidity_Future,Temperature_Future,UnixTime_Future,Hour_Future,Minute_Future
95.0,26.2,1592797494.0,3.0,44.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797504.0,3.0,45.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797514.0,3.0,45.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797526.0,3.0,45.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797537.0,3.0,45.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797547.0,3.0,45.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797557.0,3.0,45.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797568.0,3.0,46.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797578.0,3.0,46.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797588.0,3.0,46.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797599.0,3.0,46.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797609.0,3.0,46.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797619.0,3.0,46.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797630.0,3.0,47.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797640.0,3.0,47.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797651.0,3.0,47.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797661.0,3.0,47.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797672.0,3.0,47.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797682.0,3.0,48.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797692.0,3.0,48.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797703.0,3.0,48.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797713.0,3.0,48.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797723.0,3.0,48.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797734.0,3.0,48.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797744.0,3.0,49.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797755.0,3.0,49.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797765.0,3.0,49.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797775.0,3.0,49.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797786.0,3.0,49.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797796.0,3.0,49.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797806.0,3.0,50.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797817.0,3.0,50.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797827.0,3.0,50.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797837.0,3.0,50.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797848.0,3.0,50.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797858.0,3.0,50.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797868.0,3.0,51.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797879.0,3.0,51.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797889.0,3.0,51.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797899.0,3.0,51.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797910.0,3.0,51.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797920.0,3.0,52.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797930.0,3.0,52.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797941.0,3.0,52.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797951.0,3.0,52.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797961.0,3.0,52.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797972.0,3.0,52.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797983.0,3.0,53.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592797993.0,3.0,53.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592798003.0,3.0,53.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592798014.0,3.0,53.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592798024.0,3.0,53.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592798034.0,3.0,53.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592798045.0,3.0,54.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592798055.0,3.0,54.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592798065.0,3.0,54.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592798076.0,3.0,54.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592798086.0,3.0,54.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592798097.0,3.0,54.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592798107.0,3.0,55.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592798118.0,3.0,55.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592798128.0,3.0,55.0,61.0,34.8,1592819728.0,9.0,55.0
95.0,26.2,1592798138.0,3.0,55.0,62.0,34.8,1592819739.0,9.0,55.0
95.0,26.2,1592798149.0,3.0,55.0,62.0,34.8,1592819749.0,9.0,55.0
95.0,26.2,1592798159.0,3.0,55.0,63.0,34.8,1592819759.0,9.0,55.0
95.0,26.2,1592798169.0,3.0,56.0,63.0,34.8,1592819759.0,9.0,55.0
95.0,26.2,1592798180.0,3.0,56.0,63.0,34.8,1592819759.0,9.0,55.0
95.0,26.2,1592798190.0,3.0,56.0,62.0,34.9,1592819801.0,9.0,56.0
95.0,26.2,1592798200.0,3.0,56.0,62.0,34.9,1592819801.0,9.0,56.0
95.0,26.2,1592798211.0,3.0,56.0,63.0,34.8,1592819811.0,9.0,56.0
95.0,26.2,1592798221.0,3.0,57.0,63.0,34.9,1592819821.0,9.0,57.0
95.0,26.2,1592798231.0,3.0,57.0,63.0,34.9,1592819821.0,9.0,57.0
95.0,26.2,1592798242.0,3.0,57.0,63.0,34.9,1592819842.0,9.0,57.0
95.0,26.2,1592798252.0,3.0,57.0,63.0,34.9,1592819842.0,9.0,57.0
95.0,26.2,1592798262.0,3.0,57.0,63.0,34.8,1592819863.0,9.0,57.0
95.0,26.2,1592798273.0,3.0,57.0,64.0,34.6,1592819873.0,9.0,57.0
95.0,26.2,1592798283.0,3.0,58.0,64.0,34.6,1592819884.0,9.0,58.0
95.0,26.2,1592798293.0,3.0,58.0,64.0,34.6,1592819894.0,9.0,58.0
95.0,26.2,1592798304.0,3.0,58.0,64.0,34.6,1592819894.0,9.0,58.0
95.0,26.2,1592798314.0,3.0,58.0,63.0,35.0,1592819925.0,9.0,58.0
95.0,26.2,1592798325.0,3.0,58.0,63.0,35.0,1592819925.0,9.0,58.0
95.0,26.2,1592798335.0,3.0,58.0,63.0,34.8,1592819935.0,9.0,58.0
95.0,26.2,1592798345.0,3.0,59.0,64.0,34.8,1592819946.0,9.0,59.0
95.0,26.2,1592798356.0,3.0,59.0,64.0,34.8,1592819946.0,9.0,59.0
95.0,26.2,1592798366.0,3.0,59.0,64.0,34.8,1592819946.0,9.0,59.0
95.0,26.2,1592798376.0,3.0,59.0,64.0,34.8,1592819946.0,9.0,59.0
95.0,26.2,1592798387.0,3.0,59.0,64.0,34.8,1592819946.0,9.0,59.0
95.0,26.2,1592798397.0,3.0,59.0,64.0,34.8,1592819946.0,9.0,59.0
95.0,26.2,1592798407.0,4.0,0.0,64.0,34.8,1592819946.0,9.0,59.0
95.0,26.2,1592798418.0,4.0,0.0,64.0,34.8,1592819946.0,9.0,59.0
95.0,26.2,1592798428.0,4.0,0.0,64.0,34.8,1592819946.0,9.0,59.0
95.0,26.2,1592798439.0,4.0,0.0,64.0,34.8,1592819946.0,9.0,59.0
95.0,26.2,1592798449.0,4.0,0.0,64.0,34.8,1592819946.0,9.0,59.0
95.0,26.2,1592798459.0,4.0,0.0,64.0,34.8,1592819946.0,9.0,59.0
95.0,26.2,1592798470.0,4.0,1.0,64.0,34.8,1592819946.0,9.0,59.0
95.0,26.2,1592798480.0,4.0,1.0,64.0,34.8,1592819946.0,9.0,59.0
95.0,26.2,1592798490.0,4.0,1.0,64.0,34.8,1592819946.0,9.0,59.0
95.0,26.2,1592798501.0,4.0,1.0,64.0,34.8,1592819946.0,9.0,59.0
95.0,26.2,1592798511.0,4.0,1.0,64.0,34.8,1592819946.0,9.0,59.0
95.0,26.2,1592798521.0,4.0,2.0,62.0,34.8,1592820278.0,10.0,4.0
95.0,26.2,1592798532.0,4.0,2.0,62.0,34.8,1592820278.0,10.0,4.0
95.0,26.2,1592798542.0,4.0,2.0,62.0,34.8,1592820278.0,10.0,4.0
95.0,26.2,1592798552.0,4.0,2.0,62.0,34.8,1592820278.0,10.0,4.0
95.0,26.2,1592798564.0,4.0,2.0,62.0,34.8,1592820278.0,10.0,4.0
95.0,26.2,1592798574.0,4.0,2.0,62.0,34.8,1592820278.0,10.0,4.0
95.0,26.2,1592798585.0,4.0,3.0,62.0,34.8,1592820278.0,10.0,4.0
95.0,26.2,1592798595.0,4.0,3.0,62.0,34.8,1592820278.0,10.0,4.0
95.0,26.2,1592798606.0,4.0,3.0,62.0,34.8,1592820278.0,10.0,4.0
95.0,26.2,1592798616.0,4.0,3.0,62.0,34.8,1592820278.0,10.0,4.0
95.0,26.2,1592798626.0,4.0,3.0,62.0,34.8,1592820278.0,10.0,4.0
95.0,26.2,1592798637.0,4.0,3.0,62.0,34.8,1592820278.0,10.0,4.0
95.0,26.3,1592798647.0,4.0,4.0,62.0,34.8,1592820278.0,10.0,4.0
95.0,26.5,1592798657.0,4.0,4.0,62.0,34.8,1592820278.0,10.0,4.0
95.0,26.5,1592798668.0,4.0,4.0,62.0,34.8,1592820278.0,10.0,4.0
95.0,26.5,1592798678.0,4.0,4.0,62.0,34.8,1592820278.0,10.0,4.0
95.0,26.4,1592798689.0,4.0,4.0,63.0,34.8,1592820288.0,10.0,4.0
95.0,26.4,1592798699.0,4.0,4.0,63.0,34.8,1592820298.0,10.0,4.0
95.0,26.2,1592798710.0,4.0,5.0,63.0,34.7,1592820309.0,10.0,5.0
95.0,26.2,1592798720.0,4.0,5.0,63.0,34.6,1592820319.0,10.0,5.0
95.0,26.2,1592798731.0,4.0,5.0,63.0,34.6,1592820330.0,10.0,5.0
95.0,26.2,1592798741.0,4.0,5.0,63.0,34.6,1592820340.0,10.0,5.0
95.0,26.2,1592798751.0,4.0,5.0,63.0,34.6,1592820350.0,10.0,5.0
95.0,26.2,1592798762.0,4.0,6.0,63.0,34.2,1592820362.0,10.0,6.0
95.0,26.2,1592798772.0,4.0,6.0,62.0,34.2,1592820372.0,10.0,6.0
95.0,26.2,1592798782.0,4.0,6.0,62.0,34.2,1592820383.0,10.0,6.0
95.0,26.2,1592798793.0,4.0,6.0,63.0,34.4,1592820393.0,10.0,6.0
95.0,26.2,1592798803.0,4.0,6.0,63.0,34.5,1592820403.0,10.0,6.0
95.0,26.2,1592798813.0,4.0,6.0,63.0,34.5,1592820414.0,10.0,6.0
95.0,26.2,1592798824.0,4.0,7.0,64.0,34.1,1592820424.0,10.0,7.0
95.0,26.2,1592798834.0,4.0,7.0,64.0,34.1,1592820434.0,10.0,7.0
95.0,26.2,1592798844.0,4.0,7.0,64.0,34.0,1592820445.0,10.0,7.0
95.0,26.2,1592798855.0,4.0,7.0,64.0,34.0,1592820455.0,10.0,7.0
95.0,26.2,1592798865.0,4.0,7.0,64.0,34.0,1592820466.0,10.0,7.0
95.0,26.2,1592798876.0,4.0,7.0,65.0,34.0,1592820476.0,10.0,7.0
95.0,26.2,1592798886.0,4.0,8.0,65.0,34.4,1592820486.0,10.0,8.0
95.0,26.2,1592798896.0,4.0,8.0,65.0,34.5,1592820497.0,10.0,8.0
95.0,26.2,1592798907.0,4.0,8.0,65.0,34.2,1592820507.0,10.0,8.0
95.0,26.2,1592798917.0,4.0,8.0,65.0,34.2,1592820517.0,10.0,8.0
95.0,26.2,1592798927.0,4.0,8.0,65.0,34.2,1592820528.0,10.0,8.0
95.0,26.2,1592798938.0,4.0,8.0,65.0,34.5,1592820538.0,10.0,8.0
95.0,26.2,1592798948.0,4.0,9.0,65.0,34.6,1592820548.0,10.0,9.0
95.0,26.2,1592798958.0,4.0,9.0,65.0,34.6,1592820559.0,10.0,9.0
95.0,26.2,1592798969.0,4.0,9.0,64.0,34.6,1592820569.0,10.0,9.0
95.0,26.2,1592798979.0,4.0,9.0,64.0,34.6,1592820579.0,10.0,9.0
95.0,26.2,1592798989.0,4.0,9.0,64.0,34.6,1592820590.0,10.0,9.0
95.0,26.2,1592799000.0,4.0,10.0,64.0,34.6,1592820600.0,10.0,10.0
95.0,26.2,1592799010.0,4.0,10.0,64.0,34.6,1592820610.0,10.0,10.0
95.0,26.2,1592799020.0,4.0,10.0,64.0,34.6,1592820621.0,10.0,10.0
95.0,26.2,1592799031.0,4.0,10.0,64.0,34.6,1592820631.0,10.0,10.0
95.0,26.2,1592799041.0,4.0,10.0,64.0,34.6,1592820641.0,10.0,10.0
95.0,26.2,1592799051.0,4.0,10.0,64.0,34.6,1592820652.0,10.0,10.0
95.0,26.2,1592799062.0,4.0,11.0,64.0,34.6,1592820662.0,10.0,11.0
95.0,26.2,1592799072.0,4.0,11.0,64.0,34.6,1592820674.0,10.0,11.0
95.0,26.2,1592799082.0,4.0,11.0,64.0,34.6,1592820684.0,10.0,11.0
95.0,26.2,1592799093.0,4.0,11.0,64.0,34.6,1592820695.0,10.0,11.0
95.0,26.2,1592799103.0,4.0,11.0,65.0,34.6,1592820705.0,10.0,11.0
95.0,26.2,1592799114.0,4.0,11.0,65.0,34.6,1592820705.0,10.0,11.0
95.0,26.2,1592799124.0,4.0,12.0,63.0,35.0,1592820726.0,10.0,12.0
95.0,26.2,1592799134.0,4.0,12.0,63.0,34.8,1592820736.0,10.0,12.0
95.0,26.2,1592799145.0,4.0,12.0,64.0,34.8,1592820747.0,10.0,12.0
95.0,26.2,1592799155.0,4.0,12.0,64.0,34.8,1592820757.0,10.0,12.0
95.0,26.2,1592799165.0,4.0,12.0,64.0,34.8,1592820757.0,10.0,12.0
95.0,26.2,1592799176.0,4.0,12.0,63.0,34.8,1592820779.0,10.0,12.0
95.0,26.2,1592799186.0,4.0,13.0,64.0,34.8,1592820789.0,10.0,13.0
95.0,26.2,1592799196.0,4.0,13.0,64.0,34.8,1592820799.0,10.0,13.0
95.0,26.2,1592799207.0,4.0,13.0,64.0,34.8,1592820810.0,10.0,13.0
95.0,26.2,1592799217.0,4.0,13.0,64.0,34.8,1592820820.0,10.0,13.0
95.0,26.2,1592799227.0,4.0,13.0,64.0,34.8,1592820820.0,10.0,13.0
95.0,26.2,1592799238.0,4.0,13.0,64.0,34.8,1592820820.0,10.0,13.0
95.0,26.2,1592799248.0,4.0,14.0,64.0,34.8,1592820820.0,10.0,13.0
95.0,26.2,1592799258.0,4.0,14.0,63.0,34.8,1592820882.0,10.0,14.0
95.0,26.2,1592799269.0,4.0,14.0,63.0,34.8,1592820882.0,10.0,14.0
95.0,26.2,1592799279.0,4.0,14.0,63.0,34.8,1592820882.0,10.0,14.0
95.0,26.2,1592799290.0,4.0,14.0,64.0,34.8,1592820892.0,10.0,14.0
95.0,26.2,1592799300.0,4.0,15.0,64.0,34.8,1592820892.0,10.0,14.0
95.0,26.2,1592799310.0,4.0,15.0,64.0,34.8,1592820892.0,10.0,14.0
95.0,26.2,1592799321.0,4.0,15.0,63.0,34.8,1592820934.0,10.0,15.0
95.0,26.2,1592799331.0,4.0,15.0,63.0,34.8,1592820934.0,10.0,15.0
95.0,26.2,1592799341.0,4.0,15.0,64.0,34.8,1592820944.0,10.0,15.0
95.0,26.2,1592799352.0,4.0,15.0,64.0,34.8,1592820944.0,10.0,15.0
95.0,26.2,1592799362.0,4.0,16.0,64.0,34.8,1592820944.0,10.0,15.0
95.0,26.2,1592799372.0,4.0,16.0,64.0,34.8,1592820944.0,10.0,15.0
95.0,26.2,1592799383.0,4.0,16.0,63.0,34.8,1592821006.0,10.0,16.0
95.0,26.2,1592799393.0,4.0,16.0,63.0,34.8,1592821006.0,10.0,16.0
95.0,26.2,1592799403.0,4.0,16.0,63.0,34.8,1592821006.0,10.0,16.0
95.0,26.2,1592799414.0,4.0,16.0,64.0,34.8,1592821017.0,10.0,16.0
95.0,26.2,1592799424.0,4.0,17.0,64.0,34.8,1592821017.0,10.0,16.0
95.0,26.2,1592799434.0,4.0,17.0,63.0,34.6,1592821037.0,10.0,17.0
95.0,26.2,1592799445.0,4.0,17.0,64.0,34.6,1592821048.0,10.0,17.0
95.0,26.0,1592799455.0,4.0,17.0,64.0,34.6,1592821058.0,10.0,17.0
95.0,25.9,1592799465.0,4.0,17.0,64.0,34.6,1592821068.0,10.0,17.0
95.0,26.0,1592799476.0,4.0,17.0,64.0,34.6,1592821079.0,10.0,17.0
95.0,25.9,1592799486.0,4.0,18.0,64.0,34.6,1592821089.0,10.0,18.0
95.0,25.9,1592799497.0,4.0,18.0,64.0,34.2,1592821099.0,10.0,18.0
95.0,25.9,1592799507.0,4.0,18.0,64.0,34.2,1592821110.0,10.0,18.0
95.0,25.9,1592799517.0,4.0,18.0,63.0,34.2,1592821120.0,10.0,18.0
95.0,25.9,1592799528.0,4.0,18.0,63.0,34.5,1592821130.0,10.0,18.0
95.0,25.9,1592799538.0,4.0,18.0,64.0,34.0,1592821142.0,10.0,19.0
95.0,25.9,1592799548.0,4.0,19.0,64.0,34.0,1592821152.0,10.0,19.0
95.0,25.9,1592799559.0,4.0,19.0,64.0,34.0,1592821163.0,10.0,19.0
95.0,25.9,1592799569.0,4.0,19.0,64.0,34.0,1592821173.0,10.0,19.0
95.0,25.9,1592799579.0,4.0,19.0,64.0,34.0,1592821183.0,10.0,19.0
95.0,25.9,1592799590.0,4.0,19.0,64.0,34.0,1592821194.0,10.0,19.0
95.0,25.9,1592799601.0,4.0,20.0,64.0,34.0,1592821204.0,10.0,20.0
95.0,25.9,1592799612.0,4.0,20.0,64.0,34.0,1592821214.0,10.0,20.0
95.0,25.9,1592799622.0,4.0,20.0,64.0,34.0,1592821225.0,10.0,20.0
95.0,25.9,1592799632.0,4.0,20.0,64.0,34.0,1592821235.0,10.0,20.0
95.0,26.0,1592799643.0,4.0,20.0,64.0,34.0,1592821245.0,10.0,20.0
95.0,25.9,1592799653.0,4.0,20.0,65.0,34.0,1592821256.0,10.0,20.0
95.0,26.0,1592799664.0,4.0,21.0,65.0,34.0,1592821266.0,10.0,21.0
95.0,26.0,1592799674.0,4.0,21.0,65.0,34.0,1592821276.0,10.0,21.0
95.0,26.0,1592799684.0,4.0,21.0,65.0,34.1,1592821287.0,10.0,21.0
95.0,25.9,1592799695.0,4.0,21.0,65.0,34.1,1592821297.0,10.0,21.0
95.0,25.9,1592799705.0,4.0,21.0,65.0,34.0,1592821307.0,10.0,21.0
95.0,25.9,1592799715.0,4.0,21.0,65.0,34.1,1592821318.0,10.0,21.0
95.0,25.9,1592799726.0,4.0,22.0,65.0,34.2,1592821328.0,10.0,22.0
95.0,25.9,1592799736.0,4.0,22.0,65.0,34.5,1592821339.0,10.0,22.0
95.0,25.9,1592799746.0,4.0,22.0,65.0,34.5,1592821349.0,10.0,22.0
95.0,25.9,1592799757.0,4.0,22.0,65.0,34.5,1592821359.0,10.0,22.0
95.0,25.9,1592799767.0,4.0,22.0,65.0,34.5,1592821370.0,10.0,22.0
95.0,25.9,1592799777.0,4.0,22.0,65.0,34.5,1592821380.0,10.0,23.0
95.0,25.9,1592799788.0,4.0,23.0,65.0,34.4,1592821390.0,10.0,23.0
95.0,25.9,1592799798.0,4.0,23.0,65.0,34.2,1592821402.0,10.0,23.0
95.0,25.9,1592799808.0,4.0,23.0,65.0,34.2,1592821413.0,10.0,23.0
95.0,26.0,1592799819.0,4.0,23.0,65.0,34.6,1592821423.0,10.0,23.0
95.0,26.0,1592799829.0,4.0,23.0,65.0,34.6,1592821433.0,10.0,23.0
95.0,25.9,1592799839.0,4.0,23.0,65.0,34.7,1592821444.0,10.0,24.0
95.0,25.9,1592799850.0,4.0,24.0,65.0,34.7,1592821444.0,10.0,24.0
95.0,26.0,1592799861.0,4.0,24.0,64.0,34.8,1592821464.0,10.0,24.0
95.0,26.1,1592799871.0,4.0,24.0,65.0,34.8,1592821475.0,10.0,24.0
95.0,26.2,1592799881.0,4.0,24.0,65.0,34.8,1592821485.0,10.0,24.0
95.0,26.2,1592799892.0,4.0,24.0,64.0,34.8,1592821495.0,10.0,24.0
95.0,26.2,1592799902.0,4.0,25.0,64.0,34.8,1592821506.0,10.0,25.0
95.0,26.2,1592799912.0,4.0,25.0,64.0,34.8,1592821516.0,10.0,25.0
95.0,26.2,1592799923.0,4.0,25.0,64.0,34.8,1592821526.0,10.0,25.0
95.0,26.2,1592799933.0,4.0,25.0,64.0,34.8,1592821537.0,10.0,25.0
95.0,26.2,1592799943.0,4.0,25.0,64.0,34.8,1592821547.0,10.0,25.0
95.0,26.2,1592799954.0,4.0,25.0,64.0,34.8,1592821557.0,10.0,25.0
95.0,26.2,1592799964.0,4.0,26.0,64.0,34.8,1592821568.0,10.0,26.0
95.0,26.2,1592799975.0,4.0,26.0,64.0,34.8,1592821578.0,10.0,26.0
95.0,26.2,1592799985.0,4.0,26.0,64.0,34.8,1592821590.0,10.0,26.0
95.0,26.2,1592799995.0,4.0,26.0,64.0,34.8,1592821590.0,10.0,26.0
95.0,26.2,1592800006.0,4.0,26.0,64.0,34.8,1592821610.0,10.0,26.0
95.0,26.2,1592800016.0,4.0,26.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.4,1592800026.0,4.0,27.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.5,1592800037.0,4.0,27.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.5,1592800047.0,4.0,27.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.5,1592800057.0,4.0,27.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.5,1592800068.0,4.0,27.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.5,1592800078.0,4.0,27.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.5,1592800088.0,4.0,28.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.5,1592800099.0,4.0,28.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.5,1592800109.0,4.0,28.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.5,1592800119.0,4.0,28.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.4,1592800130.0,4.0,28.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.5,1592800140.0,4.0,29.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.4,1592800151.0,4.0,29.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.4,1592800161.0,4.0,29.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.5,1592800171.0,4.0,29.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.4,1592800182.0,4.0,29.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.4,1592800192.0,4.0,29.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.5,1592800202.0,4.0,30.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.5,1592800213.0,4.0,30.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.5,1592800223.0,4.0,30.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.5,1592800233.0,4.0,30.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.5,1592800244.0,4.0,30.0,64.0,34.8,1592821621.0,10.0,27.0
95.0,26.5,1592800254.0,4.0,30.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800264.0,4.0,31.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800275.0,4.0,31.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800285.0,4.0,31.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800295.0,4.0,31.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800306.0,4.0,31.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800317.0,4.0,31.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800327.0,4.0,32.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800337.0,4.0,32.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800348.0,4.0,32.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800358.0,4.0,32.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800369.0,4.0,32.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800379.0,4.0,32.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800389.0,4.0,33.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800400.0,4.0,33.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800410.0,4.0,33.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800420.0,4.0,33.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800431.0,4.0,33.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800441.0,4.0,34.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800451.0,4.0,34.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800462.0,4.0,34.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800472.0,4.0,34.0,62.0,34.8,1592822076.0,10.0,34.0
95.0,26.5,1592800482.0,4.0,34.0,63.0,34.8,1592822086.0,10.0,34.0
95.0,26.5,1592800493.0,4.0,34.0,62.0,34.8,1592822097.0,10.0,34.0
95.0,26.5,1592800503.0,4.0,35.0,62.0,34.8,1592822107.0,10.0,35.0
95.0,26.5,1592800514.0,4.0,35.0,62.0,34.8,1592822117.0,10.0,35.0
95.0,26.5,1592800524.0,4.0,35.0,62.0,34.8,1592822128.0,10.0,35.0
95.0,26.5,1592800534.0,4.0,35.0,62.0,34.8,1592822138.0,10.0,35.0
95.0,26.5,1592800545.0,4.0,35.0,62.0,34.9,1592822149.0,10.0,35.0
95.0,26.5,1592800555.0,4.0,35.0,62.0,34.8,1592822159.0,10.0,35.0
95.0,26.5,1592800565.0,4.0,36.0,63.0,34.8,1592822169.0,10.0,36.0
95.0,26.5,1592800576.0,4.0,36.0,63.0,34.8,1592822180.0,10.0,36.0
95.0,26.5,1592800586.0,4.0,36.0,63.0,34.8,1592822190.0,10.0,36.0
95.0,26.5,1592800596.0,4.0,36.0,63.0,34.8,1592822190.0,10.0,36.0
95.0,26.5,1592800607.0,4.0,36.0,62.0,34.7,1592822221.0,10.0,37.0
95.0,26.5,1592800617.0,4.0,36.0,62.0,34.7,1592822221.0,10.0,37.0
