Humidity,Temperature,Hour,Minute,Humidity_Future,Temperature_Future,Hour_Future,Minute_Future
77.0,29.6,19.0,16.0,84.0,27.5,1.0,16.0
77.0,29.6,19.0,16.0,84.0,27.5,1.0,16.0
76.0,29.6,19.0,17.0,84.0,27.5,1.0,17.0
76.0,29.6,19.0,17.0,84.0,27.5,1.0,17.0
76.0,29.6,19.0,17.0,84.0,27.5,1.0,17.0
76.0,29.6,19.0,17.0,84.0,27.5,1.0,17.0
77.0,29.6,19.0,17.0,84.0,27.5,1.0,17.0
77.0,29.5,19.0,17.0,84.0,27.5,1.0,17.0
76.0,29.2,19.0,18.0,84.0,27.5,1.0,18.0
76.0,29.2,19.0,18.0,84.0,27.5,1.0,18.0
76.0,29.2,19.0,18.0,84.0,27.5,1.0,18.0
76.0,29.2,19.0,18.0,84.0,27.5,1.0,18.0
76.0,29.2,19.0,18.0,84.0,27.5,1.0,18.0
76.0,29.4,19.0,19.0,84.0,27.5,1.0,18.0
76.0,29.4,19.0,19.0,84.0,27.5,1.0,19.0
76.0,29.4,19.0,19.0,84.0,27.5,1.0,19.0
76.0,29.5,19.0,19.0,84.0,27.5,1.0,19.0
76.0,29.5,19.0,19.0,84.0,27.5,1.0,19.0
76.0,29.5,19.0,19.0,84.0,27.5,1.0,19.0
76.0,29.3,19.0,20.0,84.0,27.5,1.0,20.0
76.0,29.4,19.0,20.0,84.0,27.5,1.0,20.0
76.0,29.5,19.0,20.0,84.0,27.5,1.0,20.0
76.0,29.3,19.0,20.0,84.0,27.2,1.0,20.0
76.0,29.2,19.0,20.0,84.0,27.2,1.0,20.0
76.0,29.2,19.0,20.0,84.0,27.2,1.0,20.0
76.0,29.2,19.0,21.0,84.0,27.2,1.0,21.0
76.0,29.2,19.0,21.0,84.0,27.2,1.0,21.0
76.0,29.2,19.0,21.0,84.0,27.2,1.0,21.0
76.0,29.2,19.0,21.0,84.0,27.2,1.0,21.0
76.0,29.2,19.0,21.0,85.0,27.0,1.0,21.0
76.0,29.2,19.0,21.0,85.0,27.0,1.0,21.0
76.0,29.2,19.0,22.0,85.0,26.9,1.0,22.0
76.0,29.2,19.0,22.0,85.0,26.9,1.0,22.0
76.0,29.2,19.0,22.0,85.0,26.9,1.0,22.0
76.0,29.2,19.0,22.0,85.0,27.1,1.0,22.0
76.0,29.2,19.0,22.0,85.0,27.1,1.0,22.0
76.0,29.2,19.0,23.0,84.0,27.1,1.0,22.0
76.0,29.2,19.0,23.0,84.0,27.1,1.0,23.0
76.0,29.2,19.0,23.0,84.0,27.1,1.0,23.0
76.0,29.2,19.0,23.0,84.0,27.1,1.0,23.0
76.0,29.2,19.0,23.0,84.0,26.9,1.0,23.0
76.0,29.2,19.0,23.0,84.0,26.8,1.0,23.0
76.0,29.2,19.0,24.0,84.0,26.8,1.0,24.0
76.0,29.2,19.0,24.0,85.0,26.8,1.0,24.0
76.0,29.2,19.0,24.0,85.0,26.8,1.0,24.0
76.0,29.2,19.0,24.0,85.0,26.8,1.0,24.0
76.0,29.2,19.0,24.0,85.0,26.8,1.0,24.0
76.0,29.2,19.0,24.0,85.0,26.8,1.0,25.0
76.0,29.2,19.0,25.0,85.0,26.8,1.0,25.0
76.0,29.2,19.0,25.0,85.0,26.8,1.0,25.0
76.0,29.2,19.0,25.0,85.0,26.8,1.0,25.0
76.0,29.2,19.0,25.0,85.0,26.8,1.0,25.0
76.0,29.2,19.0,25.0,86.0,26.8,1.0,25.0
76.0,29.2,19.0,25.0,86.0,26.8,1.0,26.0
76.0,29.2,19.0,26.0,86.0,26.8,1.0,26.0
76.0,29.2,19.0,26.0,86.0,26.8,1.0,26.0
76.0,29.2,19.0,26.0,86.0,26.8,1.0,26.0
76.0,29.2,19.0,26.0,86.0,26.8,1.0,26.0
76.0,29.2,19.0,26.0,86.0,26.8,1.0,26.0
76.0,29.2,19.0,27.0,86.0,26.8,1.0,27.0
76.0,29.2,19.0,27.0,86.0,26.8,1.0,27.0
76.0,29.2,19.0,27.0,86.0,26.8,1.0,27.0
76.0,29.2,19.0,27.0,86.0,26.8,1.0,27.0
76.0,29.2,19.0,27.0,86.0,26.8,1.0,27.0
76.0,29.2,19.0,27.0,86.0,26.8,1.0,27.0
76.0,29.2,19.0,28.0,86.0,26.8,1.0,28.0
76.0,29.2,19.0,28.0,86.0,26.8,1.0,28.0
76.0,29.2,19.0,28.0,86.0,26.8,1.0,28.0
76.0,29.2,19.0,28.0,87.0,26.8,1.0,28.0
77.0,29.2,19.0,28.0,87.0,26.8,1.0,28.0
76.0,29.2,19.0,28.0,87.0,26.8,1.0,28.0
77.0,29.2,19.0,29.0,87.0,26.8,1.0,29.0
76.0,29.2,19.0,29.0,87.0,26.8,1.0,29.0
77.0,29.2,19.0,29.0,87.0,26.8,1.0,29.0
76.0,29.2,19.0,29.0,87.0,26.8,1.0,29.0
77.0,29.2,19.0,29.0,87.0,26.8,1.0,29.0
76.0,29.2,19.0,29.0,87.0,26.8,1.0,29.0
77.0,29.4,19.0,30.0,87.0,26.8,1.0,30.0
76.0,29.4,19.0,30.0,87.0,26.8,1.0,30.0
76.0,29.4,19.0,30.0,87.0,26.8,1.0,30.0
76.0,29.5,19.0,30.0,87.0,26.8,1.0,30.0
76.0,29.3,19.0,30.0,87.0,26.8,1.0,30.0
76.0,29.4,19.0,30.0,87.0,26.8,1.0,30.0
76.0,29.2,19.0,31.0,87.0,26.8,1.0,31.0
76.0,29.2,19.0,31.0,87.0,26.8,1.0,31.0
76.0,29.2,19.0,31.0,87.0,26.8,1.0,31.0
76.0,29.2,19.0,31.0,87.0,26.8,1.0,31.0
76.0,29.2,19.0,31.0,87.0,26.8,1.0,31.0
76.0,29.2,19.0,32.0,87.0,26.9,1.0,32.0
76.0,29.2,19.0,32.0,87.0,26.9,1.0,32.0
76.0,29.2,19.0,32.0,87.0,26.9,1.0,32.0
76.0,29.2,19.0,32.0,87.0,27.0,1.0,32.0
76.0,29.2,19.0,32.0,87.0,27.0,1.0,32.0
76.0,29.2,19.0,32.0,87.0,27.0,1.0,32.0
76.0,29.2,19.0,33.0,87.0,26.8,1.0,33.0
76.0,29.2,19.0,33.0,87.0,26.8,1.0,33.0
76.0,29.2,19.0,33.0,87.0,26.8,1.0,33.0
76.0,29.2,19.0,33.0,87.0,26.8,1.0,33.0
77.0,29.2,19.0,33.0,87.0,26.8,1.0,33.0
76.0,29.2,19.0,33.0,87.0,26.8,1.0,33.0
77.0,29.5,19.0,34.0,87.0,26.8,1.0,34.0
77.0,29.5,19.0,34.0,87.0,26.8,1.0,34.0
77.0,29.5,19.0,34.0,87.0,26.8,1.0,34.0
77.0,29.4,19.0,34.0,87.0,26.8,1.0,34.0
77.0,29.4,19.0,34.0,87.0,26.8,1.0,34.0
76.0,29.4,19.0,34.0,87.0,26.8,1.0,34.0
76.0,29.5,19.0,35.0,87.0,26.8,1.0,35.0
76.0,29.4,19.0,35.0,87.0,26.8,1.0,35.0
76.0,29.5,19.0,35.0,87.0,26.8,1.0,35.0
76.0,29.4,19.0,35.0,88.0,26.8,1.0,35.0
76.0,29.4,19.0,35.0,88.0,26.8,1.0,35.0
76.0,29.4,19.0,35.0,88.0,26.8,1.0,35.0
76.0,29.3,19.0,36.0,88.0,26.8,1.0,36.0
76.0,29.3,19.0,36.0,88.0,26.8,1.0,36.0
76.0,29.5,19.0,36.0,88.0,26.8,1.0,36.0
76.0,29.5,19.0,36.0,88.0,26.8,1.0,36.0
76.0,29.4,19.0,36.0,88.0,26.8,1.0,36.0
76.0,29.2,19.0,37.0,88.0,26.8,1.0,36.0
76.0,29.2,19.0,37.0,88.0,26.8,1.0,37.0
76.0,29.2,19.0,37.0,88.0,26.8,1.0,37.0
76.0,29.2,19.0,37.0,88.0,26.8,1.0,37.0
76.0,29.2,19.0,37.0,88.0,26.8,1.0,37.0
76.0,29.2,19.0,37.0,88.0,26.8,1.0,37.0
76.0,29.2,19.0,38.0,88.0,26.8,1.0,38.0
77.0,29.2,19.0,38.0,88.0,26.8,1.0,38.0
77.0,29.2,19.0,38.0,88.0,26.8,1.0,38.0
76.0,29.2,19.0,38.0,88.0,26.8,1.0,38.0
77.0,29.2,19.0,38.0,88.0,26.8,1.0,38.0
76.0,29.2,19.0,38.0,88.0,26.8,1.0,38.0
76.0,29.2,19.0,39.0,88.0,26.8,1.0,39.0
76.0,29.2,19.0,39.0,88.0,26.8,1.0,39.0
77.0,29.2,19.0,39.0,88.0,26.8,1.0,39.0
77.0,29.2,19.0,39.0,88.0,26.8,1.0,39.0
77.0,29.2,19.0,39.0,88.0,26.8,1.0,39.0
77.0,29.2,19.0,39.0,88.0,26.8,1.0,39.0
76.0,29.2,19.0,40.0,88.0,26.8,1.0,40.0
77.0,29.2,19.0,40.0,88.0,26.8,1.0,40.0
77.0,29.2,19.0,40.0,88.0,26.8,1.0,40.0
76.0,29.2,19.0,40.0,88.0,26.8,1.0,40.0
76.0,29.2,19.0,40.0,88.0,26.8,1.0,40.0
76.0,29.2,19.0,40.0,88.0,26.8,1.0,40.0
76.0,29.2,19.0,41.0,88.0,26.8,1.0,41.0
76.0,29.2,19.0,41.0,88.0,26.8,1.0,41.0
76.0,29.1,19.0,41.0,88.0,26.8,1.0,41.0
76.0,29.0,19.0,41.0,88.0,26.8,1.0,41.0
77.0,28.9,19.0,41.0,88.0,26.8,1.0,41.0
76.0,29.0,19.0,42.0,88.0,27.1,1.0,41.0
76.0,28.9,19.0,42.0,88.0,27.1,1.0,42.0
77.0,28.9,19.0,42.0,88.0,27.1,1.0,42.0
77.0,28.9,19.0,42.0,88.0,27.1,1.0,42.0
76.0,28.9,19.0,42.0,88.0,27.1,1.0,42.0
76.0,28.9,19.0,42.0,88.0,27.1,1.0,43.0
76.0,28.9,19.0,43.0,88.0,27.1,1.0,43.0
76.0,28.9,19.0,43.0,88.0,27.0,1.0,43.0
76.0,28.9,19.0,43.0,88.0,27.1,1.0,43.0
76.0,28.9,19.0,43.0,88.0,27.1,1.0,43.0
76.0,28.9,19.0,43.0,88.0,27.1,1.0,43.0
76.0,28.9,19.0,43.0,88.0,27.1,1.0,44.0
76.0,28.9,19.0,44.0,88.0,27.1,1.0,44.0
76.0,28.9,19.0,44.0,88.0,27.1,1.0,44.0
76.0,28.9,19.0,44.0,88.0,27.0,1.0,44.0
76.0,28.9,19.0,44.0,88.0,27.0,1.0,44.0
76.0,28.9,19.0,44.0,88.0,26.9,1.0,44.0
76.0,28.9,19.0,44.0,87.0,27.0,1.0,44.0
76.0,28.9,19.0,45.0,87.0,27.1,1.0,45.0
76.0,28.9,19.0,45.0,87.0,27.1,1.0,45.0
76.0,28.9,19.0,45.0,87.0,27.1,1.0,45.0
76.0,28.9,19.0,45.0,87.0,27.1,1.0,45.0
76.0,28.9,19.0,45.0,87.0,27.1,1.0,45.0
76.0,28.9,19.0,46.0,87.0,27.1,1.0,45.0
76.0,28.9,19.0,46.0,87.0,27.1,1.0,46.0
76.0,28.9,19.0,46.0,87.0,27.1,1.0,46.0
76.0,28.9,19.0,46.0,87.0,27.1,1.0,46.0
76.0,28.9,19.0,46.0,87.0,26.8,1.0,46.0
76.0,28.9,19.0,46.0,87.0,26.8,1.0,46.0
76.0,28.9,19.0,47.0,87.0,26.8,1.0,47.0
76.0,28.9,19.0,47.0,87.0,26.8,1.0,47.0
76.0,28.9,19.0,47.0,87.0,26.8,1.0,47.0
76.0,28.9,19.0,47.0,87.0,26.8,1.0,47.0
76.0,28.9,19.0,47.0,87.0,26.8,1.0,47.0
76.0,29.0,19.0,47.0,87.0,26.8,1.0,47.0
76.0,29.2,19.0,48.0,87.0,26.8,1.0,48.0
76.0,29.2,19.0,48.0,87.0,26.8,1.0,48.0
76.0,29.2,19.0,48.0,87.0,26.8,1.0,48.0
76.0,29.2,19.0,48.0,87.0,26.8,1.0,48.0
77.0,29.0,19.0,48.0,87.0,26.5,1.0,48.0
76.0,29.0,19.0,48.0,87.0,26.6,1.0,48.0
76.0,29.0,19.0,49.0,87.0,26.5,1.0,49.0
76.0,28.9,19.0,49.0,87.0,26.5,1.0,49.0
76.0,29.0,19.0,49.0,88.0,26.6,1.0,49.0
76.0,28.9,19.0,49.0,88.0,26.6,1.0,49.0
76.0,29.0,19.0,49.0,88.0,26.5,1.0,49.0
76.0,28.9,19.0,49.0,88.0,26.5,1.0,49.0
76.0,29.0,19.0,50.0,88.0,26.5,1.0,50.0
76.0,29.0,19.0,50.0,88.0,26.5,1.0,50.0
76.0,29.2,19.0,50.0,88.0,26.5,1.0,50.0
76.0,29.2,19.0,50.0,88.0,26.5,1.0,50.0
76.0,29.2,19.0,50.0,88.0,26.5,1.0,50.0
76.0,29.2,19.0,51.0,88.0,26.5,1.0,50.0
76.0,29.2,19.0,51.0,88.0,26.8,1.0,51.0
76.0,29.2,19.0,51.0,88.0,26.8,1.0,51.0
76.0,29.2,19.0,51.0,88.0,26.8,1.0,51.0
76.0,29.2,19.0,51.0,88.0,26.8,1.0,51.0
76.0,29.2,19.0,51.0,88.0,26.8,1.0,51.0
76.0,29.2,19.0,52.0,88.0,26.8,1.0,52.0
76.0,29.2,19.0,52.0,88.0,26.8,1.0,52.0
76.0,29.2,19.0,52.0,88.0,26.8,1.0,52.0
76.0,29.2,19.0,52.0,88.0,26.8,1.0,52.0
76.0,29.2,19.0,52.0,88.0,26.8,1.0,52.0
76.0,29.2,19.0,52.0,88.0,26.8,1.0,52.0
76.0,29.2,19.0,53.0,88.0,26.8,1.0,53.0
76.0,29.2,19.0,53.0,89.0,26.8,1.0,53.0
76.0,29.2,19.0,53.0,89.0,26.8,1.0,53.0
76.0,29.2,19.0,53.0,89.0,26.8,1.0,53.0
76.0,29.2,19.0,53.0,89.0,26.8,1.0,53.0
76.0,29.2,19.0,53.0,89.0,26.8,1.0,53.0
76.0,29.2,19.0,54.0,89.0,26.8,1.0,54.0
76.0,29.2,19.0,54.0,89.0,26.8,1.0,54.0
76.0,29.2,19.0,54.0,89.0,26.8,1.0,54.0
76.0,29.2,19.0,54.0,89.0,26.8,1.0,54.0
76.0,29.2,19.0,54.0,89.0,26.8,1.0,54.0
76.0,29.2,19.0,55.0,89.0,26.8,1.0,54.0
76.0,29.2,19.0,55.0,89.0,26.8,1.0,55.0
76.0,29.2,19.0,55.0,89.0,26.8,1.0,55.0
76.0,29.2,19.0,55.0,89.0,26.8,1.0,55.0
76.0,29.2,19.0,55.0,89.0,26.5,1.0,55.0
76.0,29.2,19.0,55.0,89.0,26.5,1.0,55.0
76.0,29.2,19.0,56.0,89.0,26.5,1.0,56.0
76.0,29.2,19.0,56.0,89.0,26.5,1.0,56.0
76.0,29.2,19.0,56.0,89.0,26.5,1.0,56.0
76.0,29.2,19.0,56.0,89.0,26.5,1.0,56.0
76.0,29.2,19.0,56.0,89.0,26.5,1.0,56.0
76.0,29.2,19.0,56.0,89.0,26.5,1.0,56.0
76.0,29.2,19.0,57.0,88.0,26.5,1.0,57.0
76.0,29.2,19.0,57.0,88.0,26.5,1.0,57.0
76.0,29.2,19.0,57.0,88.0,26.5,1.0,57.0
76.0,29.2,19.0,57.0,88.0,26.5,1.0,57.0
76.0,29.2,19.0,57.0,88.0,26.5,1.0,57.0
76.0,29.2,19.0,57.0,88.0,26.5,1.0,57.0
76.0,29.2,19.0,58.0,88.0,26.5,1.0,58.0
76.0,29.2,19.0,58.0,88.0,26.5,1.0,58.0
76.0,29.2,19.0,58.0,88.0,26.5,1.0,58.0
76.0,29.2,19.0,58.0,88.0,26.5,1.0,58.0
76.0,29.2,19.0,58.0,88.0,26.5,1.0,58.0
76.0,29.2,19.0,59.0,88.0,26.5,1.0,59.0
76.0,29.2,19.0,59.0,88.0,26.5,1.0,59.0
76.0,29.2,19.0,59.0,88.0,26.5,1.0,59.0
76.0,29.2,19.0,59.0,88.0,26.5,1.0,59.0
76.0,29.2,19.0,59.0,88.0,26.5,1.0,59.0
76.0,29.2,19.0,59.0,88.0,26.5,1.0,59.0
76.0,29.2,20.0,0.0,88.0,26.5,2.0,0.0
76.0,29.2,20.0,0.0,88.0,26.5,2.0,0.0
75.0,29.2,20.0,0.0,88.0,26.5,2.0,0.0
75.0,29.2,20.0,0.0,88.0,26.5,2.0,0.0
75.0,29.2,20.0,0.0,88.0,26.5,2.0,0.0
75.0,29.2,20.0,0.0,88.0,26.5,2.0,0.0
75.0,29.2,20.0,1.0,88.0,26.5,2.0,1.0
75.0,29.2,20.0,1.0,88.0,26.5,2.0,1.0
75.0,29.2,20.0,1.0,88.0,26.5,2.0,1.0
75.0,29.2,20.0,1.0,88.0,26.5,2.0,1.0
75.0,29.2,20.0,1.0,88.0,26.5,2.0,1.0
75.0,29.2,20.0,1.0,88.0,26.5,2.0,1.0
75.0,29.2,20.0,2.0,88.0,26.5,2.0,2.0
75.0,29.2,20.0,2.0,88.0,26.8,2.0,2.0
75.0,29.2,20.0,2.0,88.0,26.8,2.0,2.0
75.0,29.2,20.0,2.0,88.0,26.8,2.0,2.0
75.0,29.2,20.0,2.0,88.0,26.8,2.0,2.0
75.0,29.2,20.0,2.0,88.0,26.8,2.0,2.0
75.0,29.2,20.0,3.0,88.0,26.8,2.0,3.0
75.0,29.2,20.0,3.0,88.0,26.8,2.0,3.0
75.0,29.2,20.0,3.0,88.0,26.8,2.0,3.0
75.0,29.2,20.0,3.0,88.0,26.8,2.0,3.0
75.0,29.2,20.0,3.0,88.0,26.8,2.0,3.0
75.0,29.2,20.0,4.0,88.0,26.8,2.0,3.0
75.0,29.2,20.0,4.0,88.0,26.8,2.0,4.0
75.0,29.2,20.0,4.0,88.0,26.8,2.0,4.0
75.0,29.2,20.0,4.0,88.0,26.8,2.0,4.0
75.0,29.2,20.0,4.0,88.0,26.8,2.0,4.0
75.0,29.2,20.0,4.0,88.0,26.8,2.0,4.0
75.0,29.2,20.0,5.0,88.0,26.8,2.0,5.0
75.0,29.2,20.0,5.0,88.0,26.8,2.0,5.0
75.0,29.2,20.0,5.0,88.0,26.8,2.0,5.0
75.0,29.2,20.0,5.0,88.0,26.8,2.0,5.0
75.0,29.2,20.0,5.0,88.0,26.8,2.0,5.0
75.0,29.2,20.0,5.0,88.0,26.8,2.0,5.0
75.0,29.2,20.0,6.0,88.0,26.8,2.0,6.0
75.0,29.2,20.0,6.0,88.0,26.8,2.0,6.0
75.0,29.2,20.0,6.0,88.0,26.8,2.0,6.0
75.0,29.2,20.0,6.0,88.0,26.8,2.0,6.0
75.0,29.2,20.0,6.0,88.0,26.7,2.0,6.0
75.0,29.2,20.0,6.0,88.0,26.5,2.0,7.0
75.0,29.2,20.0,7.0,88.0,26.6,2.0,7.0
75.0,29.2,20.0,7.0,88.0,26.8,2.0,7.0
75.0,29.2,20.0,7.0,88.0,26.5,2.0,7.0
75.0,29.2,20.0,7.0,88.0,26.5,2.0,7.0
75.0,29.2,20.0,7.0,88.0,26.5,2.0,7.0
75.0,29.2,20.0,7.0,88.0,26.5,2.0,8.0
75.0,29.2,20.0,8.0,89.0,26.5,2.0,8.0
75.0,29.2,20.0,8.0,89.0,26.5,2.0,8.0
75.0,29.2,20.0,8.0,89.0,26.5,2.0,8.0
75.0,29.2,20.0,8.0,89.0,26.5,2.0,8.0
75.0,29.2,20.0,8.0,89.0,26.5,2.0,8.0
75.0,29.2,20.0,9.0,89.0,26.5,2.0,9.0
75.0,29.2,20.0,9.0,89.0,26.5,2.0,9.0
75.0,29.2,20.0,9.0,89.0,26.5,2.0,9.0
75.0,29.2,20.0,9.0,89.0,26.5,2.0,9.0
75.0,29.2,20.0,9.0,89.0,26.5,2.0,9.0
75.0,29.2,20.0,9.0,89.0,26.5,2.0,9.0
75.0,29.2,20.0,10.0,89.0,26.5,2.0,10.0
75.0,29.2,20.0,10.0,89.0,26.5,2.0,10.0
75.0,29.2,20.0,10.0,89.0,26.5,2.0,10.0
75.0,29.2,20.0,10.0,89.0,26.5,2.0,10.0
75.0,29.2,20.0,10.0,89.0,26.5,2.0,10.0
75.0,29.2,20.0,10.0,89.0,26.5,2.0,10.0
75.0,29.2,20.0,11.0,89.0,26.5,2.0,11.0
75.0,29.2,20.0,11.0,89.0,26.5,2.0,11.0
75.0,29.2,20.0,11.0,89.0,26.5,2.0,11.0
75.0,29.2,20.0,11.0,89.0,26.5,2.0,11.0
75.0,29.2,20.0,11.0,89.0,26.6,2.0,11.0
75.0,28.9,20.0,11.0,89.0,26.8,2.0,12.0
75.0,28.9,20.0,12.0,89.0,26.7,2.0,12.0
75.0,28.9,20.0,12.0,89.0,26.8,2.0,12.0
75.0,28.9,20.0,12.0,89.0,26.8,2.0,12.0
75.0,28.9,20.0,12.0,90.0,26.8,2.0,12.0
75.0,28.9,20.0,12.0,89.0,26.8,2.0,12.0
75.0,28.9,20.0,12.0,90.0,26.8,2.0,13.0
75.0,28.9,20.0,13.0,90.0,26.8,2.0,13.0
75.0,28.9,20.0,13.0,89.0,26.8,2.0,13.0
75.0,28.9,20.0,13.0,89.0,26.8,2.0,13.0
75.0,28.9,20.0,13.0,89.0,26.8,2.0,13.0
75.0,28.9,20.0,13.0,90.0,26.7,2.0,13.0
75.0,28.9,20.0,14.0,90.0,26.5,2.0,14.0
75.0,29.0,20.0,14.0,90.0,26.6,2.0,14.0
75.0,29.0,20.0,14.0,90.0,26.8,2.0,14.0
75.0,29.0,20.0,14.0,90.0,26.8,2.0,14.0
75.0,29.2,20.0,14.0,90.0,26.8,2.0,14.0
75.0,29.2,20.0,14.0,90.0,26.8,2.0,14.0
75.0,29.1,20.0,15.0,90.0,26.8,2.0,15.0
75.0,29.1,20.0,15.0,90.0,26.8,2.0,15.0
75.0,29.1,20.0,15.0,90.0,26.8,2.0,15.0
75.0,28.9,20.0,15.0,90.0,26.8,2.0,15.0
75.0,29.0,20.0,15.0,90.0,26.8,2.0,15.0
75.0,28.9,20.0,15.0,90.0,26.8,2.0,15.0
75.0,28.9,20.0,16.0,90.0,26.8,2.0,16.0
75.0,28.9,20.0,16.0,90.0,26.6,2.0,16.0
75.0,28.9,20.0,16.0,90.0,26.5,2.0,16.0
75.0,28.9,20.0,16.0,90.0,26.5,2.0,16.0
75.0,28.9,20.0,16.0,90.0,26.5,2.0,16.0
75.0,28.9,20.0,16.0,90.0,26.5,2.0,17.0
75.0,28.9,20.0,17.0,90.0,26.5,2.0,17.0
75.0,28.9,20.0,17.0,90.0,26.5,2.0,17.0
75.0,28.9,20.0,17.0,90.0,26.5,2.0,17.0
75.0,28.9,20.0,17.0,90.0,26.5,2.0,17.0
75.0,28.9,20.0,17.0,90.0,26.5,2.0,17.0
75.0,28.9,20.0,18.0,90.0,26.5,2.0,18.0
76.0,28.9,20.0,18.0,90.0,26.5,2.0,18.0
76.0,28.9,20.0,18.0,90.0,26.5,2.0,18.0
76.0,28.9,20.0,18.0,90.0,26.5,2.0,18.0
76.0,28.7,20.0,18.0,90.0,26.5,2.0,18.0
76.0,28.6,20.0,18.0,90.0,26.5,2.0,18.0
76.0,28.6,20.0,19.0,90.0,26.5,2.0,19.0
76.0,28.5,20.0,19.0,90.0,26.5,2.0,19.0
76.0,28.6,20.0,19.0,91.0,26.5,2.0,19.0
76.0,28.5,20.0,19.0,91.0,26.8,2.0,19.0
76.0,28.7,20.0,19.0,91.0,26.8,2.0,19.0
76.0,28.7,20.0,19.0,91.0,26.5,2.0,19.0
76.0,28.7,20.0,20.0,91.0,26.8,2.0,20.0
76.0,28.7,20.0,20.0,91.0,26.7,2.0,20.0
76.0,28.7,20.0,20.0,91.0,26.5,2.0,20.0
76.0,28.6,20.0,20.0,91.0,26.5,2.0,20.0
76.0,28.8,20.0,20.0,91.0,26.5,2.0,20.0
76.0,28.6,20.0,20.0,91.0,26.5,2.0,21.0
76.0,28.5,20.0,21.0,91.0,26.5,2.0,21.0
76.0,28.5,20.0,21.0,91.0,26.5,2.0,21.0
76.0,28.5,20.0,21.0,91.0,26.5,2.0,21.0
76.0,28.9,20.0,21.0,91.0,26.8,2.0,21.0
76.0,28.9,20.0,21.0,91.0,26.5,2.0,21.0
76.0,28.9,20.0,21.0,91.0,26.5,2.0,22.0
76.0,28.8,20.0,22.0,91.0,26.5,2.0,22.0
76.0,28.6,20.0,22.0,91.0,26.5,2.0,22.0
76.0,28.6,20.0,22.0,91.0,26.5,2.0,22.0
76.0,28.5,20.0,22.0,91.0,26.5,2.0,22.0
76.0,28.6,20.0,22.0,91.0,26.5,2.0,22.0
76.0,28.8,20.0,23.0,91.0,26.5,2.0,23.0
76.0,28.9,20.0,23.0,91.0,26.5,2.0,23.0
76.0,28.9,20.0,23.0,91.0,26.8,2.0,23.0
76.0,28.7,20.0,23.0,91.0,26.7,2.0,23.0
76.0,28.6,20.0,23.0,91.0,26.8,2.0,23.0
76.0,28.5,20.0,23.0,91.0,26.8,2.0,23.0
76.0,28.6,20.0,24.0,91.0,26.8,2.0,24.0
76.0,28.8,20.0,24.0,91.0,26.5,2.0,24.0
76.0,28.8,20.0,24.0,91.0,26.6,2.0,24.0
76.0,28.5,20.0,24.0,91.0,26.5,2.0,24.0
76.0,28.6,20.0,24.0,91.0,26.5,2.0,24.0
76.0,28.6,20.0,24.0,91.0,26.5,2.0,24.0
76.0,28.6,20.0,25.0,91.0,26.5,2.0,25.0
76.0,28.8,20.0,25.0,91.0,26.5,2.0,25.0
76.0,28.7,20.0,25.0,91.0,26.5,2.0,25.0
76.0,28.7,20.0,25.0,91.0,26.5,2.0,25.0
76.0,28.8,20.0,25.0,91.0,26.5,2.0,25.0
76.0,28.8,20.0,25.0,91.0,26.5,2.0,26.0
76.0,28.6,20.0,26.0,91.0,26.5,2.0,26.0
76.0,28.6,20.0,26.0,91.0,26.5,2.0,26.0
76.0,28.5,20.0,26.0,91.0,26.5,2.0,26.0
76.0,28.6,20.0,26.0,91.0,26.5,2.0,26.0
76.0,28.5,20.0,26.0,91.0,26.5,2.0,26.0
76.0,28.5,20.0,27.0,91.0,26.5,2.0,27.0
76.0,28.6,20.0,27.0,91.0,26.5,2.0,27.0
76.0,28.5,20.0,27.0,92.0,26.5,2.0,27.0
76.0,28.5,20.0,27.0,92.0,26.5,2.0,27.0
76.0,28.6,20.0,27.0,92.0,26.5,2.0,27.0
76.0,28.6,20.0,27.0,92.0,26.5,2.0,27.0
76.0,28.5,20.0,28.0,92.0,26.5,2.0,28.0
76.0,28.7,20.0,28.0,92.0,26.5,2.0,28.0
76.0,28.8,20.0,28.0,92.0,26.5,2.0,28.0
76.0,28.9,20.0,28.0,92.0,26.5,2.0,28.0
76.0,28.9,20.0,28.0,92.0,26.5,2.0,28.0
76.0,28.9,20.0,28.0,92.0,26.5,2.0,28.0
76.0,28.9,20.0,29.0,92.0,26.5,2.0,29.0
76.0,28.9,20.0,29.0,92.0,26.5,2.0,29.0
76.0,28.9,20.0,29.0,92.0,26.6,2.0,29.0
76.0,28.9,20.0,29.0,92.0,26.6,2.0,29.0
76.0,28.9,20.0,29.0,92.0,26.6,2.0,29.0
76.0,28.9,20.0,29.0,92.0,26.5,2.0,29.0
76.0,28.9,20.0,30.0,92.0,26.5,2.0,30.0
76.0,28.9,20.0,30.0,92.0,26.5,2.0,30.0
76.0,28.9,20.0,30.0,92.0,26.5,2.0,30.0
76.0,28.9,20.0,30.0,93.0,26.5,2.0,30.0
76.0,28.9,20.0,30.0,93.0,26.5,2.0,30.0
76.0,28.9,20.0,30.0,93.0,26.5,2.0,31.0
76.0,28.9,20.0,31.0,93.0,26.5,2.0,31.0
76.0,28.9,20.0,31.0,93.0,26.5,2.0,31.0
76.0,28.9,20.0,31.0,93.0,26.5,2.0,31.0
76.0,28.9,20.0,31.0,93.0,26.5,2.0,31.0
76.0,28.9,20.0,31.0,93.0,26.5,2.0,31.0
76.0,28.9,20.0,32.0,93.0,26.5,2.0,32.0
