,Humidity,Temperature,UnixTime
-MAL00L5P4C9Ao_H64S2,81.00,29.20,1592753733
-MAL02riemx3Rh6xPVnT,81.00,29.20,1592753744
-MAL05NZj13vdl_Nmge4,80.00,29.20,1592753754
-MAL07uxm1zFcK7e5ofB,80.00,29.20,1592753765
-MAL0ARUT_dzf3jMf8tA,80.00,29.20,1592753775
-MAL0Cy9vFFrUAeOgOB6,80.00,29.20,1592753785
-MAL0FUeupM6kcglMund,80.00,29.20,1592753796
-MAL0I0MTHnj7uFQoXRt,80.00,29.20,1592753806
-MAL0KXxHpLS8WEiTSty,81.00,29.20,1592753816
-MAL0N3USby1n5zI1rSe,81.00,29.20,1592753827
-MAL0PbicjxX4qjNMiyo,81.00,29.20,1592753837
-MAL0SBXrXa_0cvN5hDy,81.00,29.20,1592753848
-MAL0Ui6rHGanYimI0YE,81.00,29.20,1592753858
-MAL0XEiPe_G0TYJOvr-,81.00,29.20,1592753868
-MAL0ZlNSinELxNreR3V,81.00,29.20,1592753879
-MAL0bHsfjgLre2eay5u,81.00,29.20,1592753889
-MAL0dobf3BzW-bu4kWR,81.00,29.20,1592753899
-MAL0gL8_VMUWf3smFeZ,81.00,29.20,1592753910
-MAL0irg9u21yZkHGcnS,81.00,29.20,1592753920
-MAL0lkqVPaVSWBPJB2D,81.00,29.50,1592753931
-MAL0oHsJTN0wn-jHqQz,81.00,29.50,1592753942
-MAL0qoT8neWCN9k0AQr,81.00,29.30,1592753953
-MAL0tOEPE0HvFNHgk2D,81.00,29.30,1592753963
-MAL0vurjht-gFlGQXLr,81.00,29.60,1592753974
-MAL0yRaLnogHyi-s9Ap,81.00,29.60,1592753984
-MAL1-y5zid1p8YsbmI3,81.00,29.60,1592753994
-MAL12UhNyh--qeTINqD,81.00,29.60,1592754005
-MAL150BVnaUWAMy9Bn_,81.00,29.60,1592754015
-MAL17Y-Wy8w1mqUoQwr,81.00,29.60,1592754025
-MAL1A3oBDph51fS7P0q,81.00,29.60,1592754036
-MAL1Ca4TcYsPt0ToTNH,80.00,29.90,1592754046
-MAL1F6fGthjgogWKPr7,80.00,29.90,1592754056
-MAL1HdEQECVWR4OKIQ_,80.00,29.90,1592754067
-MAL1K9r85ZGaclPFKl3,80.00,29.90,1592754077
-MAL1MgS4_7Qf8SZJ9kB,80.00,29.90,1592754087
-MAL1PD1uKxD3kMDzVeh,80.00,29.90,1592754098
-MAL1RjddWFIGpq_aEHr,81.00,29.80,1592754108
-MAL1UGG_wSS_PUbFsrB,80.00,29.60,1592754119
-MAL1WmqW2bwbnzWkmGu,80.00,29.90,1592754129
-MAL1ZJORrpNBAoZRBcD,80.00,29.90,1592754139
-MAL1aq0rLF7wJzfyzuf,80.00,30.00,1592754150
-MAL1dMZzfblGNFv8joR,79.00,29.90,1592754160
-MAL1ftBH3Ht5WJlOV4W,80.00,29.90,1592754170
-MAL1iPxGRoocX7HRjM3,80.00,29.90,1592754181
-MAL1kwPo1RV31lMg4xH,80.00,29.90,1592754191
-MAL1nSyvEljonsjIOSN,80.00,29.80,1592754201
-MAL1pzcuXRTjuiO_R8P,80.00,29.70,1592754212
-MAL1sWIVVmdt67-Lz9F,80.00,29.90,1592754222
-MAL1v1uvSfRCcPL_lXz,79.00,29.90,1592754232
-MAL1xZPqxwjBjw25B1W,79.00,29.90,1592754243
-MAL2-4zkAU6LOGGDWec,79.00,29.80,1592754253
-MAL21bkxXgyFsUQrXJU,79.00,29.80,1592754263
-MAL248CE66w2-nDHj-8,79.00,29.60,1592754274
-MAL26ejiSgOjUVNUa16,79.00,29.80,1592754284
-MAL29BQZtYGokP8ZpXx,79.00,30.00,1592754294
-MAL2BhEFV7KOMa5S4aR,78.00,30.00,1592754305
-MAL2EEZnsuGQVqS1CAP,78.00,30.00,1592754315
-MAL2GlD1dTJB42LUZbK,78.00,30.00,1592754325
-MAL2JHm-bXaqfvmbG6z,78.00,30.00,1592754336
-MAL2LoLbT8czA5aPhnb,78.00,30.00,1592754346
-MAL2OLAuQRKt2cZeZUk,79.00,30.00,1592754357
-MAL2QrZqi2vZ979a86m,79.00,30.00,1592754367
-MAL2TO9ZU_lDmO7RKQC,79.00,30.00,1592754377
-MAL2Vuk5akw_n97zjXP,79.00,29.90,1592754388
-MAL2YRL3TBau2iJoDWj,80.00,29.80,1592754398
-MAL2_xvDf1gMykEmtJu,80.00,29.60,1592754408
-MAL2cUcTaTF8mL6G5oE,80.00,29.80,1592754419
-MAL2f0AFSM3HZyvLPwm,80.00,29.60,1592754429
-MAL2hXjuyGvphx3ZYIq,80.00,29.90,1592754439
-MAL2k3MHap0swVvgB1E,80.00,29.90,1592754450
-MAL2m_zC9uBiZXRecex,80.00,29.90,1592754460
-MAL2p6_4UNI5cWY2JaC,80.00,29.90,1592754470
-MAL2rd9bi6vb7ikUq_C,80.00,29.70,1592754481
-MAL2u8zTJ8f2_G4eH3_,80.00,29.60,1592754491
-MAL2wgOuG3JMnE063if,80.00,29.90,1592754501
-MAL2zCxD_LJjPvgP4KS,80.00,29.90,1592754512
-MAL30jWcQ-88GC2K7vL,80.00,29.90,1592754522
-MAL33HlKmPdewI2thNi,80.00,29.90,1592754533
-MAL35oMxrEGFaM3eHIZ,80.00,29.90,1592754543
-MAL38KvUI4G8eG2_2Kq,80.00,29.90,1592754553
-MAL3ArW7llboZCQSZKr,80.00,29.90,1592754564
-MAL3DXyZzmsnrg0qc5T,80.00,29.90,1592754574
-MAL3G4yhmsDEsbzCOWM,80.00,29.90,1592754585
-MAL3IbWAiPmoKlFhBiN,80.00,29.90,1592754595
-MAL3L86oaiYClKY9Vdw,80.00,29.90,1592754606
-MAL3Nehh3Nqc_t10uLi,80.00,29.90,1592754616
-MAL3QBaNFmF3R7qxH-N,80.00,29.90,1592754626
-MAL3SjfeOCJpLpO02yx,80.00,30.00,1592754637
-MAL3VGBZpCzIj4DgHHL,79.00,30.10,1592754647
-MAL3Xmj1TjbERt3NRpz,79.00,29.70,1592754658
-MAL3_JKgLBz105xVlVz,80.00,29.90,1592754668
-MAL3bpvusYb8vhttY0s,80.00,29.90,1592754678
-MAL3eMavqOAH9w4EfaD,80.00,29.80,1592754689
-MAL3gtAWsp5ap8YTfOb,80.00,29.80,1592754699
-MAL3jSwTC1gwaXC93iJ,80.00,29.70,1592754709
-MAL3lzZu01PGB5CmnST,80.00,29.80,1592754720
-MAL3oW8ivI-fWSY3Irv,80.00,29.90,1592754730
-MAL3r1hCRRAwbc0EPxr,80.00,29.90,1592754741
-MAL3tZK-RnQjxckArvA,80.00,29.90,1592754751
-MAL3w4v1-1rtVQ_rQ3s,80.00,29.90,1592754761
-MAL3ybW_pxVxN23Tu0w,80.00,30.00,1592754772
-MAL4098-pFhMUU9K_1n,79.00,29.90,1592754782
-MAL42gO9ld3HCDcvmgI,80.00,29.90,1592754792
-MAL45CscqBSYqYfMu-3,80.00,29.90,1592754803
-MAL47iiYh9ngT0w-EJf,80.00,29.90,1592754813
-MAL4AGaZgnP0ighBd7m,80.00,29.90,1592754823
-MAL4CmyVBVtzPhZJFiw,80.00,29.80,1592754834
-MAL4FJKJW2zuAa7yd3z,80.00,29.70,1592754844
-MAL4Hq5kt4Hxi0FtR9J,80.00,29.80,1592754854
-MAL4KMV2IIcwVWzmnP1,80.00,29.90,1592754865
-MAL4MtEj3GALVRDRjb2,80.00,29.90,1592754875
-MAL4PPftrjJxW46elmz,80.00,30.00,1592754886
-MAL4RwQR7h_yiZH9weF,79.00,30.00,1592754896
-MAL4USwoSTYW_4NAPV4,79.00,29.80,1592754906
-MAL4WzU3TeQw4JbqG44,80.00,29.80,1592754917
-MAL4ZW1OQSRo6DMCI3k,80.00,29.80,1592754927
-MAL4b1iia2Dp2BRl2io,80.00,29.90,1592754937
-MAL4dZHq1V89hi5gjou,80.00,29.90,1592754948
-MAL4g4wyJZhNXrbWmXg,80.00,29.90,1592754958
-MAL4ixTUxcQKB3fHG3g,80.00,29.90,1592754968
-MAL4lUkyiauzzMhYzBZ,80.00,29.90,1592754980
-MAL4o06UeyDGEQgfysP,80.00,29.90,1592754990
-MAL4qWuFzuTRTPwEHKY,80.00,29.90,1592755001
-MAL4t3D_AOW-mepIxZx,80.00,29.90,1592755011
-MAL4v_wdHscDlNiJqgQ,80.00,29.90,1592755021
-MAL4y6PpYbki6euPkNZ,80.00,29.90,1592755032
-MAL5-d1dtpKWaBvwRyB,80.00,30.00,1592755042
-MAL52A8aJWLXVuVAd-M,79.00,30.00,1592755053
-MAL54gPLOnfVuKed29z,79.00,30.00,1592755063
-MAL57CHps6KiMp6fseS,79.00,29.90,1592755073
-MAL5A4w5JGRrHRhP-wZ,80.00,29.70,1592755083
-MAL5CbS79tJgTJBgL3z,80.00,29.80,1592755095
-MAL5F83cLC2-HdL8zCt,80.00,30.00,1592755106
-MAL5Hej-x_vn-uSv3zY,79.00,30.00,1592755116
-MAL5KBNVtOeLMtN8SqI,79.00,30.00,1592755126
-MAL5MhsyigjtbGT7JR9,79.00,29.90,1592755137
-MAL5PEZrX812jQUBGOf,80.00,29.70,1592755147
-MAL5Rl5jHUoPsQgc1wt,80.00,29.70,1592755157
-MAL5UHj8aVA1b83mS-V,80.00,29.70,1592755168
-MAL5WoAhWxu0itMqERO,80.00,29.90,1592755178
-MAL5ZKxJcPlaHnTcq-W,80.00,29.80,1592755188
-MAL5arZ5OVJSPlyj4Qz,80.00,30.00,1592755199
-MAL5dO3mXOdsn-Vdlf2,79.00,30.00,1592755209
-MAL5fud__2XGoY4i4dK,79.00,30.00,1592755220
-MAL5iRHn9Vo1gSX0TTX,79.00,30.00,1592755230
-MAL5kxnaeycD3FjuroC,79.00,30.00,1592755240
-MAL5nUW4AxTtoDP4i3m,79.00,30.00,1592755251
-MAL5q0-eAcLc-xCLedh,79.00,30.00,1592755261
-MAL5sXdx_VNh6gEaVMF,79.00,30.00,1592755271
-MAL5v3Cs4AUow1kORbE,79.00,30.00,1592755282
-MAL5x_1JXLmH0D_Xx77,79.00,30.00,1592755292
-MAL6-6PvoBKbwGLRTkX,79.00,30.00,1592755302
-MAL61czVHPyXVcS9PiP,79.00,30.00,1592755313
-MAL649yWnWM5azMqkKF,79.00,30.00,1592755323
-MAL66gECIhtIv5sYXET,79.00,30.00,1592755333
-MAL69C23L0dz4wnrQRw,79.00,30.00,1592755344
-MAL6BhxR-DM5nTfnKlW,79.00,30.00,1592755354
-MAL6EEQotGOfRoh4nII,79.00,30.00,1592755364
-MAL6GkvCNxzBOUWn31E,79.00,30.00,1592755375
-MAL6JHd-CaQ8wnc1K8O,79.00,30.00,1592755385
-MAL6LoXjFHwlcuvQLtL,79.00,29.90,1592755395
-MAL6OKOOAqUqvhpBJj6,80.00,29.70,1592755406
-MAL6QrLfpIavdP_So4n,80.00,29.60,1592755416
-MAL6TO0Bwdpv0r7MSKf,80.00,29.70,1592755426
-MAL6VucwQCAj_BI6rpz,80.00,30.00,1592755437
-MAL6YRSnULokHBCWoKj,79.00,30.00,1592755447
-MAL6_xxh_H55m_s_sw2,79.00,30.00,1592755457
-MAL6cUX9kwNRHpNlR0O,79.00,30.00,1592755468
-MAL6f02qDzJquizSrB3,79.00,30.00,1592755478
-MAL6hXcXzDCbbdi_tAJ,79.00,30.00,1592755488
-MAL6k39jzrAS5H8Q1tR,79.00,30.00,1592755499
-MAL6m_mBuiBCLagQKA4,79.00,30.00,1592755509
-MAL6p6R2xYi1ZReJoCw,79.00,30.00,1592755520
-MAL6rd8P5LX67K3wIRb,79.00,30.00,1592755530
-MAL6u9XN471oWPRJKRp,79.00,30.00,1592755540
-MAL6wjOHo5BxMPd9HW7,79.00,30.00,1592755551
-MAL6zG0Kk3t1H1xnO4p,79.00,30.00,1592755561
-MAL70mYkJfOcgaKlur7,79.00,30.00,1592755571
-MAL73JEyuVWWLIkuzfW,79.00,30.00,1592755582
-MAL75pnqMDk5D8YEXBN,79.00,30.00,1592755592
-MAL78ML0mkUoh3YiZWi,79.00,30.00,1592755602
-MAL7AsyyKg8Vv9a7l2c,79.00,30.00,1592755613
-MAL7DPYWDNbcRjdqhkM,79.00,30.00,1592755623
-MAL7FwC0-89uiyZQK6X,79.00,30.00,1592755634
-MAL7ISnD1eAwpeIuE86,79.00,30.00,1592755644
-MAL7L-y-EsDhK4djL4p,79.00,30.00,1592755654
-MAL7NXdqi0mtp6Miquf,79.00,30.00,1592755665
-MAL7Q3CFD_--0s2yJqk,79.00,30.00,1592755675
-MAL7S_llcZPFIOvcN7N,79.00,30.00,1592755685
-MAL7V6RUeNEmUvx3tMB,79.00,30.30,1592755696
-MAL7XcqCyYk_Od3kUDb,79.00,30.10,1592755706
-MAL7_8j3hJEXdV2rtsR,79.00,30.20,1592755716
-MAL7bgnE3dg4arGRhKE,79.00,30.00,1592755727
-MAL7eOFo85HC_3D5VVx,79.00,30.00,1592755737
-MAL7gu_RbuvknkqbyyV,79.00,30.00,1592755748
-MAL7jRCr8RSmVVluYPl,79.00,30.00,1592755759
-MAL7lxo0vyVinSldoY1,79.00,30.00,1592755769
-MAL7oUPyrWi1Vn5srha,79.00,30.00,1592755779
-MAL7r01v6m4QZ0AWMkU,79.00,30.00,1592755790
-MAL7tXbaQIiqj4Z1pWe,79.00,30.00,1592755800
-MAL7w39waUiVya3gWLp,79.00,30.00,1592755810
-MAL7ybQrFAWForWzF9P,79.00,30.00,1592755821
-MAL807we8t_3Z5N0AaX,79.00,30.00,1592755831
-MAL82eZ8wX6Jq5q-I9H,79.00,30.00,1592755841
-MAL85B9WIokXMeHyx6O,79.00,29.60,1592755852
-MAL87hhz2AUYyqwXVzL,80.00,29.60,1592755862
-MAL8AEJ2fNrdaGhSykT,80.00,29.70,1592755872
-MAL8CkuvWDUT5qjFDQL,80.00,29.70,1592755883
-MAL8FHXk3JfFoJxbwCP,80.00,29.60,1592755893
-MAL8Ho7wXEZlxXAubnL,80.00,29.70,1592755903
-MAL8KKq2kuEGhCCvmqj,80.00,30.00,1592755914
-MAL8MrI4ss3T87OCmyU,79.00,30.00,1592755924
-MAL8PNwqUSMZkxPDzZW,80.00,30.00,1592755935
-MAL8RwTwGAfO-6tkgFe,80.00,30.00,1592755945
-MAL8UShV27mnJg_kaQQ,80.00,30.00,1592755955
-MAL8WzLRrTvtqslqf3j,80.00,30.00,1592755966
-MAL8ZVuWq1FxivqVRJC,80.00,30.00,1592755976
-MAL8b1XemyB5B8XcJlg,80.00,30.00,1592755986
-MAL8dZ8ARKwVMu-PgqW,80.00,30.00,1592755997
-MAL8gP4qgrJvpK6ROtK,79.00,30.00,1592756007
-MAL8iw5J2sm1YL5JGBF,79.00,30.00,1592756019
-MAL8lShVReb5aL-FN-y,79.00,30.00,1592756029
-MAL8nzG_VI6EEaELHTu,79.00,30.00,1592756039
-MAL8qVukyENaiCIp5h5,79.00,30.00,1592756050
-MAL8t1VooVEx0PEda31,79.00,30.00,1592756060
-MAL8vZ-Xg9zGRqEkZ0f,79.00,30.00,1592756070
-MAL8y3x_tKXgtr166xo,79.00,30.00,1592756081
-MAL9-bJshJWcko6a5Lg,79.00,30.00,1592756091
-MAL927xrCpvWHpfSMP1,79.00,30.00,1592756102
-MAL94eTVbonFEmzTpd2,79.00,30.00,1592756112
-MAL97B5rfGZvJKQ6my8,79.00,30.00,1592756122
-MAL99hhdAco4mjgW3I3,79.00,30.00,1592756133
-MAL9CEJJ6HJExwhNuiC,79.00,30.00,1592756143
-MAL9EkutsVgt-xuw2_u,79.00,30.40,1592756153
-MAL9HHWLFKwjAXYTsPi,79.00,30.40,1592756164
-MAL9Jo8RphTx4QvDHRh,79.00,30.40,1592756174
-MAL9MKixWUs2IX89hGx,79.00,30.40,1592756184
-MAL9OrGSWJ__cKRCztC,79.00,30.40,1592756195
-MAL9RNxyBHkEVCDl7XK,79.00,30.40,1592756205
-MAL9TuSjj4phm8QUDZG,79.00,30.40,1592756215
-MAL9WR8TRDQvU67-J-6,79.00,30.40,1592756226
-MAL9YxqlKVCgJoYpUT0,79.00,30.40,1592756236
-MAL9aUK4ORIFc4h-aFW,79.00,30.40,1592756246
-MAL9d-qOwc64DLem4GK,79.00,30.40,1592756257
-MAL9fXnwMma1SdoJRTx,79.00,30.40,1592756267
-MAL9i32r0J_IDiWyEZ-,79.00,30.40,1592756277
-MAL9k_fE2gJWw245aPJ,79.00,30.40,1592756288
-MAL9n6FmaejElauEA8K,79.00,30.40,1592756298
-MAL9pd-9JB0MvbI4LWs,79.00,30.40,1592756309
-MAL9s9P3s91XR_-JcEJ,79.00,30.40,1592756319
-MAL9ug9N5KcJU3x67_0,79.00,30.40,1592756329
-MAL9xCeRlSUbKF2voJQ,79.00,30.40,1592756340
-MAL9zjHuSmgJynrbg13,79.00,30.40,1592756350
-MALA1F4Aj-9Gjg_bToD,79.00,30.40,1592756360
-MALA3mSu_g_ht_TUN4O,79.00,30.40,1592756371
-MALA6J2tC78q0bkeLdG,79.00,30.40,1592756381
-MALA8pg30blP2CXTQTe,79.00,30.40,1592756391
-MALABMExTtEjznIIF6D,79.00,30.40,1592756402
-MALADw32mTKlmF1PWKC,79.00,30.00,1592756412
-MALAGSfeubeXlchkeNe,80.00,30.00,1592756423
-MALAIzveWJwo3D_ckjm,80.00,30.00,1592756433
-MALALVphP-N-wY2iKhD,80.00,30.00,1592756443
-MALAO1Ur-cZII0WpMH0,79.00,30.00,1592756454
-MALAQZUmQWvbjYWMLVq,79.00,30.00,1592756464
-MALAT4d0xXEirzn5e7B,79.00,30.00,1592756474
-MALAVbGLVtJJGTygGM0,79.00,30.00,1592756485
-MALAY7sXtEa_OkUgvJT,79.00,30.00,1592756495
-MALA_eTdfasStjlzla0,79.00,30.00,1592756505
-MALAcBBoQbv6T4osd4h,79.00,30.00,1592756516
-MALAehcunBrHn8UQrMH,79.00,30.10,1592756526
-MALAhENTGMpobVvHjE5,79.00,30.00,1592756536
-MALAjknIzFUeQOgRJRc,79.00,30.10,1592756547
-MALAmHZv745SBkX1Fz-,79.00,30.30,1592756557
-MALAotQmR4yMLsD7KZA,79.00,30.00,1592756567
-MALArPQ117J8PtUNxrz,79.00,30.00,1592756578
-MALAtw0zgaGlHUwJBi1,79.00,30.00,1592756588
-MALAwSds-pBPc-ogHMJ,79.00,30.00,1592756599
-MALAyyPB8QPhaBel1EJ,79.00,30.00,1592756609
-MALB0VspQfJsNiCNT0d,79.00,30.00,1592756619
-MALB31LFDzdk2kw8mHw,79.00,30.10,1592756630
-MALB5Z2Zd5_L54BU9eg,79.00,30.10,1592756640
-MALB84b4yDGNkj24Pgv,79.00,30.00,1592756650
-MALBAbCygTMVSzWMTD6,79.00,30.00,1592756661
-MALBD7njIEfvuC1kSgi,79.00,30.00,1592756671
-MALBFdaiufNc77HT5bx,80.00,30.00,1592756681
-MALBIB-891I4O0OJCew,79.00,30.00,1592756692
-MALBKhdSNcCtFmDBEjx,79.00,30.00,1592756702
-MALBNEDarDW2i6JUqYq,79.00,30.00,1592756713
-MALBPkpCn-deqijrIoL,79.00,30.00,1592756723
-MALBSHPxJ6BFNrXHbpS,79.00,30.00,1592756733
-MALBUo1KwJL3gXC-YSX,79.00,30.00,1592756744
-MALBXKd11zzhqsnhmDO,79.00,30.00,1592756754
-MALBZrEu0HyXFSTY3iJ,79.00,30.00,1592756764
-MALBbNkge_xg5VQNOut,79.00,30.30,1592756775
-MALBduPY_HOgrJlaBAC,79.00,30.40,1592756785
-MALBgR1wEO-KdhRJh9g,79.00,30.40,1592756795
-MALBixYySJ5v-C4hTUg,79.00,30.40,1592756806
-MALBlTIFLVRzvnFB57F,79.00,30.40,1592756816
-MALBnzB3f2i7t8VVhgx,78.00,30.40,1592756826
-MALBqVgScQdy5xsr64G,79.00,30.40,1592756837
-MALBt1NgsA50EP7gXxt,79.00,30.40,1592756847
-MALBvhav4l6Wic4XLjV,79.00,30.40,1592756858
-MALByECSSbLROEM4XZ3,79.00,30.40,1592756868
-MALC-kkIDl4_ejXSun4,79.00,30.40,1592756879
-MALC2HRjQCsplWvrW0u,79.00,30.40,1592756889
-MALC4o-LtG2wjvOcbPJ,79.00,30.40,1592756899
-MALC7KYBNhAPQd4aIMk,79.00,30.40,1592756910
-MALC9r8P-XkmDSNR3i6,79.00,30.40,1592756920
-MALCCNqK9swQQ_zA982,79.00,30.40,1592756930
-MALCEthSPbl2M_ElXsw,78.00,30.40,1592756941
-MALCHQyoWnWMJe4kXyU,78.00,30.40,1592756951
-MALCJx_NnxLs5kpFFRU,78.00,30.40,1592756961
-MALCMU8OY4X6OtB9vZe,78.00,30.40,1592756972
-MALCP-kGo6nH0TPZwbN,78.00,30.40,1592756982
-MALCRWTEUefk8wDG3rL,78.00,30.40,1592756992
-MALCU1JmGhVgl2gAZ1a,78.00,30.40,1592757003
-MALCWYwByV4csNUzrmK,78.00,30.40,1592757013
-MALCZ4_UX3HP73dKiyI,78.00,30.40,1592757023
-MALCab6YH3aMdKkWWrW,78.00,30.40,1592757034
-MALCdTB28XBrDUrSK1X,78.00,30.40,1592757044
-MALCfz1aDol3mXpGdUY,78.00,30.40,1592757056
-MALCiUlCsNAxElFYMqw,78.00,30.40,1592757066
-MALCl-mOA7MUgl4vfQF,78.00,30.40,1592757076
-MALCnXNQ4VinMGRHVrH,78.00,30.20,1592757087
-MALCq2E53p-ti8eXUft,78.00,30.00,1592757097
-MALCs_aahO1-zfyM82S,78.00,30.00,1592757107
-MALCv6CJGLRSp3eiYjq,78.00,30.10,1592757118
-MALCxcjJUo69Cnzd3Dl,78.00,30.00,1592757128
-MALD-9Q2qsA9QeQCl81,78.00,30.00,1592757138
-MALD1fxu8F9Ew7XTeQS,78.00,30.00,1592757149
-MALD4C_mbMD19dCvmj8,78.00,30.00,1592757159
-MALD6jCsqLooOkxNab_,78.00,30.00,1592757170
-MALD9Fllar5d_OpbtHA,78.00,30.00,1592757180
-MALDBmM_StkZ8roeTzD,78.00,30.00,1592757190
-MALDEIzrtGbXlyPWs1p,78.00,30.00,1592757201
-MALDGpYZ4h_KDjG4JeA,78.00,30.00,1592757211
-MALDJMARUQ1eAzExh6s,78.00,30.00,1592757221
-MALDLsj10_8nK7qW0op,78.00,30.00,1592757232
-MALDOPMrM8ECvMbsNTp,78.00,30.00,1592757242
-MALDQw0ZQtywNzexLEL,78.00,30.00,1592757252
-MALDTSattxyCZX8_7jx,78.00,30.00,1592757263
-MALDVz3x_UHtXzn1BXd,78.00,30.00,1592757273
-MALDYVgFsXYT7jCfhPt,78.00,30.00,1592757283
-MALDa1JUeHkVmsOO-S3,79.00,30.00,1592757294
-MALDcYysmQnNnrN5Mib,79.00,30.00,1592757304
-MALDf4gKZT3JRsbC5io,79.00,30.00,1592757314
-MALDhbBChFmqNGGB6Mg,79.00,30.00,1592757325
-MALDk7ofokyBw2Z4iu3,79.00,30.00,1592757335
-MALDmeKZEfjyQ_TkiYA,79.00,30.00,1592757345
-MALDpAwqRh1niL4_k6D,79.00,30.00,1592757356
-MALDrhZPamUdxu-Jpwc,79.00,30.00,1592757366
-MALDuE5rPO8eZdkdrdX,79.00,30.00,1592757376
-MALDwklsrR7eL1q_UCw,79.00,30.00,1592757387
-MALDzHOtN07dWu6eH9W,79.00,30.00,1592757397
-MALE0o3JOYUsKT3r1Gf,79.00,30.00,1592757408
-MALE3KXh-yXvHTjCtI3,79.00,30.00,1592757418
-MALE5qJx-QSn1bGqt81,79.00,30.00,1592757428
-MALE8NhNSGJxpvqRocp,79.00,30.00,1592757439
-MALEAuJAswDjoTLGanZ,79.00,30.00,1592757449
-MALEDQw-FiZHJnpEgxr,79.00,30.00,1592757459
-MALEFx_7Tq3B1RluwA1,79.00,30.00,1592757470
-MALEIU5nd-IoiHuUFqg,79.00,30.00,1592757480
-MALEL-gLH7FF7WC5K3P,79.00,30.00,1592757490
-MALENXOgb05zBsmAzqN,79.00,30.00,1592757501
-MALEQ2xs1ZlrsAiG6MB,79.00,30.00,1592757511
-MALES_aYPd5cPM_xDKh,79.00,30.00,1592757521
-MALEV69O9hNENXs6cRj,79.00,30.10,1592757532
-MALEXbtzNR9noEQ2D3z,79.00,30.00,1592757542
-MALE_9KhDCmYdW163KM,79.00,30.40,1592757552
-MALEbfsE9oHpQZMCcr7,79.00,30.40,1592757563
-MALEeCZRA0OFKb0QYwm,79.00,30.40,1592757573
-MALEgkeyZBlOC37ZHjv,78.00,30.40,1592757583
-MALEjHLtIZ3P5zrV7qC,78.00,30.40,1592757594
-MALElnrdfw9jOBi4uYE,78.00,30.40,1592757604
-MALEoKXnIlihfMW6NdD,78.00,30.40,1592757615
-MALEqr4KlddunC2MdYF,78.00,30.40,1592757625
-MALEtNlUeYZi7ckJmon,78.00,30.40,1592757635
-MALEvuM-JBeUn86Ft3k,78.00,30.40,1592757646
-MALEyQyKzKJw2V3_iVE,77.00,30.40,1592757656
-MALF-xXcqvZLmiCqOGt,77.00,30.40,1592757666
-MALF2U7VPdUlxyi1yX1,77.00,30.40,1592757677
-MALF5-iQoYBfMVG8HXU,77.00,30.40,1592757687
-MALF7XGITnfRyjFJ0We,77.00,30.40,1592757697
-MALFA2s7yrLkGMqDG0v,77.00,30.40,1592757708
-MALFC_YQsJHk-5QI0Zl,77.00,30.40,1592757718
-MALFF66FU0NuunArJ-l,77.00,30.40,1592757728
-MALFHcfnvdr318bpO65,77.00,30.40,1592757739
-MALFK9GiLtFE4UM7g-r,77.00,30.40,1592757749
-MALFMfuJ6smm-40kVul,77.00,30.40,1592757759
-MALFPCRF9lhdmePqRct,77.00,30.40,1592757770
-MALFRj47vh1Wsmp6fi7,77.00,30.40,1592757780
-MALFUFmqWeamQNkZ5oO,77.00,30.40,1592757791
-MALFWmFg_5PnAARWHUg,77.00,30.40,1592757801
-MALFZIsrMCWChQ19j2m,77.00,30.40,1592757811
-MALFapUPp8fGOPyEKkt,77.00,30.40,1592757822
-MALFdTKxZkHz3jhXtGt,77.00,30.40,1592757832
-MALFg-gieVyah0Uzii5,77.00,30.40,1592757843
-MALFiWPrR8QboUgdCOn,77.00,30.40,1592757853
-MALFl1HYgARmuka7_3m,77.00,30.40,1592757863
-MALFnYsA0KKyf0M4Dzm,77.00,30.40,1592757874
-MALFq4RMnS85Aj9zOif,77.00,30.40,1592757884
-MALFsb-JfCLDhi_x0Fd,77.00,30.40,1592757894
-MALFv7hgt4j5G3FMpMw,77.00,30.40,1592757905
-MALFxeDK-fgOzLIt4yX,77.00,30.40,1592757915
-MALG-Arui2v6NTcDLlK,77.00,30.40,1592757925
-MALG1hSuBMFHTfun89H,77.00,30.40,1592757936
-MALG4E5GGSZQq9etm9z,77.00,30.40,1592757946
-MALG6kerLYMYEbROaoh,77.00,30.40,1592757956
-MALG9HFvyJPclCKn-GP,77.00,30.40,1592757967
-MALGBno1deYD2aSdisF,77.00,30.40,1592757977
-MALGEK_9jbAoEdaN7Ts,77.00,30.40,1592757988
-MALGGqzc6QTURbwprEv,77.00,30.40,1592757998
-MALGJNxIRYJQklvw0KD,78.00,30.40,1592758008
-MALGLuH88IPmv58xbes,78.00,30.40,1592758019
-MALGOQpdT4kuX6hxQIU,78.00,30.40,1592758029
-MALGQxPJVNQRWQfHwJo,78.00,30.40,1592758039
-MALGTU30KXcDiCgluzy,78.00,30.40,1592758050
-MALGW-bOefZGqbsJWqR,78.00,30.40,1592758060
-MALGYXIuQgnqI0MVcIs,79.00,30.40,1592758070
-MALGaOI_hUvoAHDbGG0,79.00,30.40,1592758081
-MALGcu7wafJF7j72g9W,79.00,30.40,1592758092
-MALGfQqlSgR-xNSHTak,79.00,30.40,1592758103
-MALGhxQOq0K9_VA_EwS,79.00,30.40,1592758113
-MALGkU-pD9O3GmcLHMK,79.00,30.40,1592758123
-MALGn-ea11NV6Uz4Jpw,79.00,30.40,1592758134
